CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
15b971d353de7b0b55a7422d88276508,7.5,0,2960,12/31/2015 6:00:00 AM,SEtMhDFu5gKA68UfL5UPV3LgurWDb4Su1g,True,1,
15bd6e0e61c424c7fbb33e7648a2a48d,0,0,345,12/31/2015 6:00:00 AM,S79zF85qQN3UgDWR53PzokmJKStsmhUBJe,True,1,
15c2b1b8fb5400a224114eb4385a62b8,25,0,16666.67,12/31/2015 6:00:00 AM,SDYkfUGtSN2R35ZhrQiyLrFKMqTuzDyjNo,True,1,
15ccea0a37e96faa4ffc508679757c96,125,0,8600,12/31/2015 6:00:00 AM,Rz9EyE5pApGs6qLGi1ZtuDifLRTMuajcFL,True,1,
15efa631d2bb3138105677738152abe3,0,0,0,12/31/2015 6:00:00 AM,SK3LAFUvKrnwnGdF59vdyNz7pkyEQMCcwq,True,1,
1614520045f825ae425f57aef3f96856,12.5,0,3480,12/31/2015 6:00:00 AM,SB2XjsANADEVD936r1tmD2BQwd4GHwqGxR,True,1,
165ad2457a7b2c0e6d07ddf1647fad9b,7.5,0,2760,12/31/2015 6:00:00 AM,S1K2Lg5dFnFADDeoLRZJijYuc6L9DwZ6Hj,True,1,
16ebeb71246a6294fe6e1bc13ee8b2f9,105,0,3280,12/31/2015 6:00:00 AM,SLMp6JduUCrWJQMtDNKbYrXG3q17Ch6SN1,True,1,
16f1bb63cf4ba12aad97ba2c0a966ac5,0,0,0,12/31/2015 6:00:00 AM,RzWJ8prNXNRYsXd6oXePDvsfhSE2Q6ySz6,True,1,
172855807387c4616d48b2a725d19a0e,1.25,0,1040,12/31/2015 6:00:00 AM,SM34zXEyYWAibcAA3wH4NDVtFE9vNXsGJG,True,1,
173c5239b3b3d305292f9c900abfbd08,380,0,47166.67,12/31/2015 6:00:00 AM,SGAGnXAjZ9TnGATreycpXQgS75w9S59kxu,True,1,
17632277c6f8f92738ffbdbb647d78a3,90,0,148666.67,12/31/2015 6:00:00 AM,S2eBkBfSJbHvwmxF11tyuH4B6czDPfhqJK,True,1,
17720ec3d9cd0baea6c0162b7c60aba4,0,0,0,12/31/2015 6:00:00 AM,SGDM6qAHnZApjDpHShxGMbWMuqccrGpc5D,True,1,
179f692170c59de6418d80d8ae2ccc2e,35,0,2880,12/31/2015 6:00:00 AM,RzxuhcfzDiVfk4kS45nEfZ85uiZMJ3XNFr,True,1,
17abff4816fcedae57747b933e98577c,3.75,0,150,12/31/2015 6:00:00 AM,SAskWCi1RVP1EvXAaHp68cNM1Nv9om6dpM,True,1,
17d1c189d8d7e8ab7c7420ecd1da1fbc,0,0,0,12/31/2015 6:00:00 AM,S3Zccrei8TrxqRHM51JLwmz1Y5pEg6VzsE,True,1,
1850e49ce3b6bf901011bab7046478e6,11.25,0,6320,12/31/2015 6:00:00 AM,SL3yVNw8BoP1TjdNTKAn66AAsxNmaChfFi,True,1,
18b0d506a587aff5d86135fd0527c179,0,0,0,12/31/2015 6:00:00 AM,S5SUk5mUUKUW2CTCksLZDqACne7qAsXhH7,True,1,
190d527a4a3bd240bc15dba7fd0c541b,45,0,5040,12/31/2015 6:00:00 AM,SBV3tuxiD9M2b72nGcJxEA3kZG2PP2M9Vx,True,1,
1963a6f109ea770c195a0e1afacd2eba,1800,0,114000,12/31/2015 6:00:00 AM,S3WwDpBnWgdipTaNwkrHBeE8yTgvMacNpQ,True,1,
196aa3b9a69380f5987809d9efe204a9,0,0,0,12/31/2015 6:00:00 AM,S2aFxwi8sAZCj164JksFnXjboPTT4y8a5L,True,1,
19b47dfccd881935887c107204d879cd,10,0,14000,12/31/2015 6:00:00 AM,S3Y3Dtqg28mtBZJTiNAs3Ut5WS3zqdw64F,True,1,
19b7334d6cd6b0798083b4bf9746c137,0,0,0,12/31/2015 6:00:00 AM,RyyHw29A9nSVxJQ8aehhgTB7RLn4T2Lijt,True,1,
19c3899086bb35873caff7fa3c96e760,0,0,0,12/31/2015 6:00:00 AM,SCwjKPZVeazrosTJminDrfdCX99Hkd93Bo,True,1,
19eae47b9f77460e740b77e7597e45dd,1.25,0,1400,12/31/2015 6:00:00 AM,SDhU3iAdWkvrMfYPN15ieiMQmLeCZz4snq,True,1,
1a29e516a931148545b18f8819cf49f6,7.5,0,2560,12/31/2015 6:00:00 AM,Rzs33MFs5KqnbNa2vSdmWL5bASYtmnkXdU,True,1,
1a2d7c6ddef9580bf2fe9428e8cd118c,0,0,0,12/31/2015 6:00:00 AM,SHHrFaEZYx6T1aMXWWqyDzoXXYKJWUfrGP,False,1,
1a435bf9d6a16a73a82696cb3332fc94,0,0,870,12/31/2015 6:00:00 AM,S27tX9A22jpAPNvon3HGxXLY1tDfVUmiwo,True,1,
1a5628e7c11a108a25d78fba0e6f9d05,1.25,0,415,12/31/2015 6:00:00 AM,S6gRGc1JKxkDzXt2FAJCbsnX1rZ9TMXT5Y,True,1,
1a5850d306575a1858189efe3d805dcb,275,0,145333.33,12/31/2015 6:00:00 AM,S5fCRA6NQMZ7y5AV9mafbNEHrPRHf955sN,True,1,
1a6f200f1fa33762ec784b6e42e9501f,2.5,0,4080,12/31/2015 6:00:00 AM,SFpRJ2za8DHGHdu5q2PtbJ7hEHBqNPikGU,True,1,
1a7c8f7bbe5a14b0c1e205af3bd2d3d5,195,0,3400,12/31/2015 6:00:00 AM,SBKtzpAg7krjQhcbdehkAxrERuMyepTraf,True,1,
1a8309fae79be20b42354b049e392fb3,45,0,8040,12/31/2015 6:00:00 AM,SBQVfLshXewsuqv6pgRKgywVmVzV4FvSzR,True,1,
1a9ff0c1853ab668f162e46ce0645954,2.5,0,280,12/31/2015 6:00:00 AM,RxubneUR6cb1NXEejjntPoLaAWsCNFPaL2,True,1,
1af5064878a8f4229bef35b9eaa9487b,0,0,0,12/31/2015 6:00:00 AM,S2h9irKTFLNJR7ddUQxt6xM7wEKWA6MByq,True,1,
1b08ac298d4219f2f0976004eb76ca00,8.75,0,11166.67,12/31/2015 6:00:00 AM,S7LEJ5g6VL93kLoaHkfH14bAXakKmkfNB6,True,1,
1b29161a858d2a45f3c824bb8ab14f01,0,0,0,12/31/2015 6:00:00 AM,SHuWnMbsh4oat4ozKQMdVPUWZxfRQdCmkb,True,1,
1b3bbaf1efcf1f7ebc1be74dc87cc58b,0,0,12.5,12/31/2015 6:00:00 AM,SBkABKDb4LUHmCvhQXds5c3TEtRiSqPdaa,True,1,
1b904e90da601dd33daa4809b5f88949,13.75,0,620,12/31/2015 6:00:00 AM,SLEaQiVZ9FV1NkVRTk8g6GhmQFPPCj3QXW,True,1,
1b97b08ce3830118ba68e155b87100e9,155,0,5600,12/31/2015 6:00:00 AM,S5kXVbZ7phRSbzVTD2xFqigBsNcCJ4ud7y,True,1,
1b9f0b1a6da6d1ea7e9febf3aac7d955,270,0,45000,12/31/2015 6:00:00 AM,S3BezNR77QTCcg73YUtLTsP6AowiCh9v94,True,1,
1bacdb252f5bef4427383960e930a361,10,0,1920,12/31/2015 6:00:00 AM,SAYMEwMpH4RVRHm7eTY6FWXtAQmbv1E5rQ,True,1,
1bb98b973047c1165a3eda52ce22bed5,5,0,13000,12/31/2015 6:00:00 AM,SCzNLhNdG9iUvSGYXFqHrbKaTgiyeMeuad,True,1,
1c06c813e8c22596bdbacd414aed0a06,1.25,0,95,12/31/2015 6:00:00 AM,S4fuwNwrsVVKeiccREZFdSzpPX79gdnjHb,True,1,
1c6a499687e0bb972e484d16d80bcb48,11.25,0,2000,12/31/2015 6:00:00 AM,SL9srqPPzHaM6vB8SQjBiM1cE5fTNd4Zhq,True,1,
1c96a02add8a9438e50c213582b2ac4b,0,0,880,12/31/2015 6:00:00 AM,S8LiLPddFbx2siAjEseS9fzGcFHR7yNseD,True,1,
1c989ac6008c9cb6621a30ca216ddd71,8.75,0,1520,12/31/2015 6:00:00 AM,S3bFjUPaXHRJETXj61zdhGW3mQ1saK1XWd,True,1,
1ccc7827dea1d8d82f66d3cdb5876589,2.5,0,455,12/31/2015 6:00:00 AM,S9QsNwMfo4QjkwFVX7nUGX5NGuE2aorQ2P,True,1,
1cd7d2b9ea11e593c5043219affc19a6,1.25,0,830,12/31/2015 6:00:00 AM,S3V7M8yLcx9fBD63PNwARqrJ1PY5JqfAua,True,1,
1ce9f6194ae5c80218affea6d8e3ab7c,1.25,0,1280,12/31/2015 6:00:00 AM,S1ik4gQwajWDDBXKDW244cZd2VJzhZSBzu,True,1,
1d42ccd0e30abc483c40b0f093819109,45,0,17833.33,12/31/2015 6:00:00 AM,S2cEJ3ym1PKFVayzdjc1aq3g9uj4DLVMit,True,1,
1d453fb03ecd1542603bece39b076632,5,0,1080,12/31/2015 6:00:00 AM,SGQwNFyr5pFVUpgVyHrytZxZVRVWieaewV,True,1,
1d6edd6a256cfa93cacd0a881ddc685c,5,0,16500,12/31/2015 6:00:00 AM,S9YzRrkuhKf5MRYPS5fjdopwTB5DoNRS6k,True,1,
1dbb554cdbe8788a9302dd3a51df2ab9,0,0,0,12/31/2015 6:00:00 AM,SKonwngQK1km3xPGLMmEzj9tf85rnjxNVn,True,1,
1df8b2824d4e8928f83aaba03dcf4315,0,0,0,12/31/2015 6:00:00 AM,SHq78UR5abPnUAeEL5z7hqWfKbZ6Qp4X9a,True,1,
1e1b7e99d9b4cd1fffe350b509510de6,3.75,0,970,12/31/2015 6:00:00 AM,SCyDcftaxtScETqNwF99Sr72spnBoFYE8c,True,1,
1e2a2ba9481ba488e9538e46be50b6f7,0,0,0,12/31/2015 6:00:00 AM,SJ4f5NqWLhDuX91tJwY17DPwYeRM7KFGkD,True,1,
1e51c3a0e5f994d80ace81800831ffbf,1.25,0,4120,12/31/2015 6:00:00 AM,SDacQpTQ9Z6qckZisbBYh7c7LLboJkxU46,True,1,
1e6ab09bcbfadf0bf909afc5fe0958bf,75,0,1035714.29,12/31/2015 6:00:00 AM,SEGsVkjtXTTZLPFqqJVmiaeZSY53Yz4c3j,True,1,
1e8362c1cd991b1118a123d1ff900cc2,7.5,0,520,12/31/2015 6:00:00 AM,S2wDgbi71nT59sZK3hfHBP2QuwFGqqfgCb,True,1,
1eaa81070bc0917924f0cff9dde3d835,25,0,24833.33,12/31/2015 6:00:00 AM,SCXVsJEf5FaBfAH9B5ghnJj2rLYU3Mcz3T,True,1,
1ec84c261034683bc8cd0c39185d25ff,1.25,0,11000,12/31/2015 6:00:00 AM,SCNyiq9m5XDCbdr5VUwa2FyABHzHUPiKo1,True,1,
1ece089a141aab712b5271e3e83ad5c7,0,0,0,12/31/2015 6:00:00 AM,SDJCKVrTTgzXXHfamKpHudUByPXFGY2DUW,True,1,
1f06143a1fc441a241a36f7061499784,0,0,0,12/31/2015 6:00:00 AM,S6FViJTsu1R4icDHnETu572xVMztsd4r7Y,True,1,
1f168aca5d3434591a2f0a87d55703a5,13.75,0,2640,12/31/2015 6:00:00 AM,SArKTnRyTgi1PaRkqZNDwZLZrSjowa3esu,True,1,
1f478b91a3460d0b409e2a43f0f9cb15,0,0,0,12/31/2015 6:00:00 AM,SBuyqW4pAMQF2rxpTcnbKtjvTRPN9arb3H,True,1,
1f5aa4c24e4fe11768afb5c138cbecc1,0,0,0,12/31/2015 6:00:00 AM,SGwg26ctCnBVYwVX8nvEYNo12uojwsDM1K,True,1,
1f65951af61f337be04c8549d3d0e7df,65,0,42333.33,12/31/2015 6:00:00 AM,SLJJdR1v5QnVhRYjZVvuLJztb1LTpuDwam,True,1,
1f76660396a6c85fff35b16ba550d85d,3.75,0,2960,12/31/2015 6:00:00 AM,S2Y1gJ3tshJpkSJMTUZ4YHrnSyRQhagbeq,True,1,
1fd81a9af86e19b4f006a76b79a744d1,0,0,0,12/31/2015 6:00:00 AM,S5D12WZ5jbH8M49nRMyrsYdaHjiJFt6Ma5,True,1,
1fe59b643c1dd00b6df7dc44a9007767,5,0,890,12/31/2015 6:00:00 AM,S75E89JKG5Hh9BRynLAkJUziBtbRjsa5UJ,True,1,
200636a969a7d5a58075c8329f2abcdc,0,0,220,12/31/2015 6:00:00 AM,SGTX9H5NYqNdETtoSiELMrqozBHu2Hg37U,True,1,
201ad65e01524eea614a5564a0b12db9,0,0,0,12/31/2015 6:00:00 AM,SL153gHtq8h9crJdriK4NXEBPfRSTPQynp,True,1,
204554164bc62c26f64ae6b6aaf46507,35,0,62000,12/31/2015 6:00:00 AM,SKidvANj9ZeyNTUCQ5LSU8DGUUBRTaFbEV,True,1,
2049f5c4c4f3412ea245eb54301c2a00,115,0,346666.67,12/31/2015 6:00:00 AM,S7GXj15wTCFTDNtFJajD5v6puPKW2uy1jc,True,1,
204d178f9b6d4de25297c99fed0ed860,55,0,11166.67,12/31/2015 6:00:00 AM,SB3WnySUQBEPyFz5Axr6G4TvVnQoK9BWiF,True,1,
206211be221f9ae413741392485c2466,1.25,0,255,12/31/2015 6:00:00 AM,S4jvhb43pidh4ioWpeShGgeN4SJXptnhvm,True,1,
20629b89194dbd97d3f8c3c9eab6b235,30,0,12166.67,12/31/2015 6:00:00 AM,SKdtvWHcs7fB9FUvhSTkQgsExN9agTLEFW,True,1,
2082de95f77c4a69fc878de0bb3b2af5,55,0,142666.67,12/31/2015 6:00:00 AM,SFrUaVngc2RmwqWAF3zqk4PfdsdgrAkwJk,True,1,
2094683c2d87bf9a530c73d73041454b,0,0,0,12/31/2015 6:00:00 AM,S5NHFduTnJ49ydWcV7rQzR6DyGtQr7ZpTs,True,1,
209cf08ce2d60e836894ef4fb991ddc9,70,0,33000,12/31/2015 6:00:00 AM,SAXGwPLVcHXDoctQyJoHt56YycAWX9CBRi,True,1,
20e1d80f8ac54de5248db018e51b655f,0,0,0,12/31/2015 6:00:00 AM,SH7i2vsTFHWB1RY3azEqc8LBPHsNbVagdC,True,1,
20f1b9ed4b05d71b2ae82dea4fb96c7a,1.25,0,215,12/31/2015 6:00:00 AM,SAcENXqGiT4J1tNrBKUF2JHBX3KhQgHS8M,True,1,
2103d322c0709aefd912ea4d99452b60,550,0,17166.67,12/31/2015 6:00:00 AM,RxJWmxLmNFyfKYPs3ahC6qpj4D83gKEkLs,True,1,
22058b99318bc411382e63d5f3362eaf,0,0,160,12/31/2015 6:00:00 AM,S1GfM38ekuvNy6aUoSuFxz4PgL65FstgeE,True,1,
22110d62e5c3df889e8c3295cb6c8bcb,0,0,75,12/31/2015 6:00:00 AM,SBvSsji28LSpRRS8yidP94jjdBCTsCCg5d,True,1,
227d683d7e9a84a550c99ce00c7a5d73,40,0,5960,12/31/2015 6:00:00 AM,SDnBxPffH4eTTs35svGQdpmwkf8PGM5cpi,True,1,
22b721702549c8f4aa0e1e9c8674f62b,335,0,22000,12/31/2015 6:00:00 AM,S6BGJrStfnfAGj1sgtqMhtXCrqdzxHwbbK,True,1,
22dc731969f4cb8568c4a379ecb4193f,0,0,0,12/31/2015 6:00:00 AM,S37P2tWiUcBUtXzwEDDaHgpqER7AsqMwoK,True,1,
22e83934f2c6848c2177b4b545313a83,0,0,480,12/31/2015 6:00:00 AM,S18M6X4AXZ6bWA1UdscjDoY4CtnnjBSkXC,True,1,
233fdbed165186050575d41a1c00f481,0,0,0,12/31/2015 6:00:00 AM,SFpok4Hdtvas5nmSCou9MKfHWm4Bjt5ng7,True,1,
2349307155ed0395a965c2d08f18a4e8,8.75,0,3080,12/31/2015 6:00:00 AM,Rx68YGY3HnHKaXBD1PiuDuzekESeT4sZDP,True,1,
23760f1e23b8ac9696e1c325b0754be5,8.75,0,2800,12/31/2015 6:00:00 AM,S2wgsZ7EPRxHGCbiCjbC4cagikyr8JTMFK,True,1,
23d52726ea6f794fdad10f44830c672d,0,0,0,12/31/2015 6:00:00 AM,SFTahSm1nUnows8rCJck8BUSjkwHsPL1Ze,True,1,
23ea36df9bf6224656f8243fad3131be,0,0,0,12/31/2015 6:00:00 AM,SJMs7Gv2d34HLRimHLpwEmCq3UwgvrWLRw,True,1,
23ec66b04503dd9d946abaf8dd47a2e1,20,0,1680,12/31/2015 6:00:00 AM,S9S7kfqzfhfk2pAWpadFHpnkXaPVWDNpC6,True,1,
2419fb27eba52ae5972930cf1125e276,245,0,82333.33,12/31/2015 6:00:00 AM,S1ZXzJerzPFBsXZDmYDdmrX8thtH7h7uEW,True,1,
249c00f9daa9201050003b0de50761b8,130,0,5520,12/31/2015 6:00:00 AM,S1pvhVCUjGkzPi1GPNqeBsRdbsEbr2dvBK,True,1,
24d06ad70a4cb8ef1c7e481cc61506f2,1.25,0,11500,12/31/2015 6:00:00 AM,SJXT4JaNNQ8ip8iGR6MVFkAEzphTZ8ZU38,True,1,
24e505bdf49d468bdcab62df799b5974,95,0,30000,12/31/2015 6:00:00 AM,SGQpK4UiobgpbwtHGsLTjwdMjYpsUVjhG4,True,1,
251a93c8c0068011e69b4c7134b150af,40,0,720,12/31/2015 6:00:00 AM,SC88ME2UQQGmrmRjgb1htpQXgZgSEhqEWe,True,1,
2557330c610872abfe25349c6faca5fe,0,0,0,12/31/2015 6:00:00 AM,SBX6NgACrTDaXuTkSNKYxbTE2gesS1ShvX,True,1,
2567011b0df3f07789def10b4280fb90,370,0,650666.67,12/31/2015 6:00:00 AM,SBqDGrM7AFGvAS1TYy1GNyYBEKKSrZsXBx,True,1,
2585f90652efe33e126b0fadcdb104d1,0,0,0,12/31/2015 6:00:00 AM,S5b33NU4xwyjqeXsmHb1xkA57Fh9Reesyy,True,1,
25c9c16e6b2b6f495d5087286c654641,0,0,365,12/31/2015 6:00:00 AM,SHma45Zcx4psHLRAmxBimSthEHwq2k8JsD,True,1,
25d003249f8a48a462584bc4bf550e26,175,0,52333.33,12/31/2015 6:00:00 AM,SFN2TedrQh6vd5sSdZTHd8uFMZ6zeWQuhC,True,1,
2637afaecdc36daec93c18df710fd0d8,5,0,255,12/31/2015 6:00:00 AM,SLeBrFiphaDpsiTha7wtchtMXTCzUeRihC,True,1,
26a29ea0d4e0a74b4512b2306b35278c,395,0,862666.67,12/31/2015 6:00:00 AM,SBjUKHMiKEgTrkCAZLBhp6qrJd9giMtvpK,True,1,
26a77f7edb0847091f9ad3548c8d5b78,5,0,44666.67,12/31/2015 6:00:00 AM,SGCZbRjmZr6TrkDQRtDfr6AJe8yiw72s5E,True,1,
275ae435cf65e0b45ce3a31bc6cdd9df,160,0,54666.67,12/31/2015 6:00:00 AM,SMFfH9fMGvhDnupqkNVD7JRYGRDB5XZa2L,True,1,
275eada9bdb5b87f75fc9318cfabcb07,170,0,32500,12/31/2015 6:00:00 AM,S134saGxFpAAkRbjXFqqPR7qpguMR6Wx7v,True,1,
27841bacbf2ccdb70eeb13005ad18510,320,0,86666.67,12/31/2015 6:00:00 AM,S5BwBpLtLD5d9VRdBU28RyQShdoou15iCj,True,1,
27f17bd9e9da82048f19600984639b8d,60,0,7680,12/31/2015 6:00:00 AM,SHTKEQQ7aFDj4DknpQgZjNrWP8zUKw3jUf,True,1,
280084639229aeffe6f63943f3f96ce6,30,0,2880,12/31/2015 6:00:00 AM,S6NUTywcfmiMfvE8FjNaGcEefEaBmBfzCU,True,1,
28527c4bbaf6fe14b5cf42198974f3ee,0,0,0,12/31/2015 6:00:00 AM,S9W7WqFHfQXeC8W9uQFwxppymAkd1sK952,True,1,
285ff8d5014ef73cc83580338a9c0345,195,0,514000,12/31/2015 6:00:00 AM,SAbwATryXKESCyXmpxLtFPaDGXn8V3P8ks,True,1,
28a7a9103e1b6f24e0a90f083d31f1d4,15,0,1040,12/31/2015 6:00:00 AM,SFwT2RRWzgaZFrfczQGpSMAE1Z5btmsgN6,True,1,
28c530c5c941e0da1d8d98d2552dcce5,45,0,6800,12/31/2015 6:00:00 AM,SCTa5bRVba7tWpcehT9JNzBW5pQKnmYETJ,True,1,
28e2b7b318ff550831ebe5a310c47899,0,0,0,12/31/2015 6:00:00 AM,Ryc8r1VhbK3vp7eocRBmCJiE5LWunpYcxd,True,1,
290e0443445d0543f28d3cb7a069c0af,1.25,0,6600,12/31/2015 6:00:00 AM,S8BFoDsYZh7WASsm1dcEqyxYC8skaKYLKq,True,1,
292c5e97f2c154175fe8100012a283cb,40,0,59000,12/31/2015 6:00:00 AM,SKHE2PxhFzLvVmCCnBByjZKSWXGbC7UNrw,True,1,
29634e64faa67cf306ba21370296cd06,18.75,0,31000,12/31/2015 6:00:00 AM,S8yMQLzX2LXMvALR9vhXpf1w5KjAdbpMtH,True,1,
2986d3e2497733ac3e4e95ef8d39af82,970,0,148000,12/31/2015 6:00:00 AM,SE8sfGQXT93W7psRL7rhSR2tjfsBKirBd6,True,1,
298becdd13b132064ce8e5da4c2e6ba8,65,0,3120,12/31/2015 6:00:00 AM,SJ39egVupbinWj9ovfGnqfujD7magQ5HEP,True,1,
29a471dab754a2f643418e0efd695396,2000,0,252000,12/31/2015 6:00:00 AM,S5GiEEdPSAvCcZbEMd1Ls4NuvvB7scT2Yx,True,1,
29b1d67ee9b057012f1d400c58c2ef7b,0,0,0,12/31/2015 6:00:00 AM,RxkqMwpUZfBZcvqz4Neam2aAbmHG1pccpC,True,1,
2a09ab5e0831f29d441c1f96c7f0d577,0,0,0,12/31/2015 6:00:00 AM,SAbVJNdDwsMwGMhJnuzg38XJ1sJHbgDFZE,True,1,
2a5c60dee446439a64e47bc39ee95090,2.5,0,5160,12/31/2015 6:00:00 AM,SHKpdWpYGUu2Z7PzWnPQETYZBUNWquxMsC,True,1,
2a644edc7aa7b279c8216019f3a48f06,1.25,0,450,12/31/2015 6:00:00 AM,SHEywWdctxoTfWb4nvYddr7UVpCgwbnKgJ,True,1,
2a6d52e1b54420a1ac6d1dc3fdf8f96c,175,0,22333.33,12/31/2015 6:00:00 AM,S1SMaFrdQF8GZud8adWveimv8K9PqLQnUw,True,1,
2ac53ccd52c3655a8e15650ec02f9a35,0,0,0,12/31/2015 6:00:00 AM,S3pZzERaDg1eJR3A5qbURW9JysDcn8g7yS,True,1,
2acdab0aedd1438d089717ba6a21d697,95,0,670,12/31/2015 6:00:00 AM,SGVHDtBmaEem8JJxFLDgRKXTdhhYthygyG,True,1,
2adb1a3d41c6532e263dda91a21855bf,0,0,0,12/31/2015 6:00:00 AM,S1V5aWzTtfTyJygjBJQeqcYyPRnNqY3RvY,True,1,
2b28dd6fd317650b0615ce4913d5bae9,1080,0,87000,12/31/2015 6:00:00 AM,SGwkAffNGcZsnv2EghmAw1SNntbHwCqT1s,True,1,
2b2e407110a654531f36c73aacb08f2b,2.5,0,430,12/31/2015 6:00:00 AM,S6rUvkErVPEpdRFRksqbt6E4rNKZw35Q7D,True,1,
2b305ee3495288f751e85d1868497cf7,5,0,49333.33,12/31/2015 6:00:00 AM,RzCyvk1VC47xLAup6aknsNrXShgEbRXGJD,True,1,
2b33056dfbf5e5846964be10bfde6410,10,0,11166.67,12/31/2015 6:00:00 AM,RxQsep1vvhYpgk7qEJh67kWQLcJzSf9kwp,True,1,
2b42a582b54929fab1754fd02c491d01,0,0,0,12/31/2015 6:00:00 AM,SBT5Pgqh47dU9d7Kfa8hyx5xRH7fwcaViS,True,1,
2b4c591107199628d7a967d1e1f331b1,35,0,33470070,12/31/2015 6:00:00 AM,S6h9H1ud1JGADvUvjq8S7iUhSvKKA9oYae,True,1,
2bac21d3acfbea3e69052e81f7269924,0,0,0,12/31/2015 6:00:00 AM,SDB33VEbubQaXkfHnVTZqJQz9UtH511NFu,True,1,
2bbc8812da3d0006fa95616ba0bb2081,0,0,0,12/31/2015 6:00:00 AM,SJ19xALs2XaF88de8dgkAT2Qdj26WmUv9w,True,1,
2bcf650c2dfdb9d44d327b413ad8d64d,0,0,910,12/31/2015 6:00:00 AM,SBg6EnUKYu3AuYYch3t5eB4izggckxGwb8,True,1,
2be29310e95589febd7a809e4acf96cc,8.75,0,1320,12/31/2015 6:00:00 AM,S3fSmfpcBcEzpan9wimRPk9Rm7a1v6tXRH,True,1,
2bf749f9107bdf243146f87ea89796d7,0,0,15,12/31/2015 6:00:00 AM,SHc2PczPs8vou29nQwdTuQJkALiQyn9ug8,True,1,
2c191c034433c0831fab4ec48c87a494,1.25,0,15500,12/31/2015 6:00:00 AM,S6Eornqcwu2bEwsWJc82mk1VXhJQfyRTE3,True,1,
2c7f923d71a4f2e7c0923a6ca3cd4e2c,12.5,0,590,12/31/2015 6:00:00 AM,SLjzzSzkL9vqkD9WgMRRxdKb5HSqRzVVDp,True,1,
2c8b0c3770ce48247fddc1485d452ef5,15,0,101333.33,12/31/2015 6:00:00 AM,SHq78UR5abPnUAeEL5z7hqWfKbZ6Qp4X9a,True,1,
2cb135d60fbf7a94590cb5bef4d35e33,3.75,0,6200,12/31/2015 6:00:00 AM,SCjKV2xV5e39puHm4gMQHtMsFcwDDc96jA,True,1,
2cf3f182687e2eefe4103d7f2f8a373e,105,0,27000,12/31/2015 6:00:00 AM,SATGsNsG6KKLDeWQwSE4JZCRv8U1Rk2gNT,True,1,
2cfc6d57e3675914a5f90da46c384428,40,0,61333.33,12/31/2015 6:00:00 AM,SFKswGThphAdxerGQNz3TEA3oRifWozCHU,True,1,
2d296b1c0ef6a3f7f1a2bc83c5cda67f,17.5,0,1920,12/31/2015 6:00:00 AM,SDcfQNWaf2Ct8CvFckTbxRASzF9CiFNdvf,True,1,
2d35de58170b4790f9c1e9d2283e1f36,110,0,253333.33,12/31/2015 6:00:00 AM,S6us5NYn1LGZmTdvwGH8BT4hbzHC3W8JX2,True,1,
2d8005be9bcf751f27be5d519525fc61,1.25,0,300,12/31/2015 6:00:00 AM,RxHz6mLECeFvpkhkto8FJrP51Edzn1dcpS,True,1,
2d8398cb34871cd48f3281ca1b69c93b,35,0,5520,12/31/2015 6:00:00 AM,SLi8Jt3hnyCfBVTC6Hew6xfPuViCM4yHjU,True,1,
2d87e37a94884fe37c017296e12ebcfb,1.25,0,740,12/31/2015 6:00:00 AM,SCGUpuyhYNXmgzuqCKjmjciffUQ7fJ5mBc,True,1,
2df7a496d85562a14dda48bbcabed797,11.25,0,1840,12/31/2015 6:00:00 AM,SKQDUtqzka8ZSBzAsa2xdEDyFTUDn4ZQau,True,1,
2e2d8005f09feef6ecd400aedfd9cf82,35,0,29000,12/31/2015 6:00:00 AM,SA9mro9dLNccMWzBAPdqm3DPT1NDJMiKjP,True,1,
2e5ab22830eafb5c93e8adceda3fc39e,0,0,0,12/31/2015 6:00:00 AM,S6Eornqcwu2bEwsWJc82mk1VXhJQfyRTE3,True,1,
2e5b5c7f26f02cecabada46e7cf98ae8,0,0,0,12/31/2015 6:00:00 AM,RzHqQix4mPzkj7FnFyze7vRTYZF8m94Hey,True,1,
2e5e9e4158ff24c14593124460461ae4,1.25,0,375,12/31/2015 6:00:00 AM,SEVUGKCEfAQyNmx8j2c5Ct2bb6TybVuMEB,True,1,
2e69bb8095abdfe77b8dfc71fce19b0f,1.25,0,690,12/31/2015 6:00:00 AM,SHVmEPs5NcA2Y553gyYhntf7g9cLkuk9nA,True,1,
2e70892eea01cfd3cd344a6b8d2db3b8,80,0,554000,12/31/2015 6:00:00 AM,S4uk7k2wvySNQCgSY5Vxe1cngmTh519q9x,True,1,
2e715d99d496a343fc6200830a17d40d,1.25,0,165,12/31/2015 6:00:00 AM,S2vU5a4uzC2mCjYu9t9YhzEjWnLjgU56Q9,True,1,
2e79d8f6d3f3623b31ebed0f14343607,135,0,41833.33,12/31/2015 6:00:00 AM,SDv4vVHZV1JeGbDi8R5tHVV8dMeKLgThAE,True,1,
2e7db210912c041cb7a9caf518016dd2,0,0,0,12/31/2015 6:00:00 AM,SBK4vKXuBRRvPbtcDwkqDZSaLR7nrHmerD,True,1,
2e886efc0af78767ed995c8820071f3a,0,0,0,12/31/2015 6:00:00 AM,SBvoGSpr2ELLBtNgDAQJvRtKJkbnv1YUhg,True,1,
