CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
0eaaadc3d9be56100bc82a5027da56ec,23.75,23.75,66333.33,5/9/2016 6:00:00 AM,SFpipidda3F79BNpBG8n89h7NUYmi9KJfL,True,1,
0eb63f8cdf13e3a49051b298906589d8,8.75,8.75,1440,5/9/2016 6:00:00 AM,RzQ63kYheXgJXvCfF91PLkFe4hfREXpazt,True,1,
0ee5dfac99470594c2cdc2e3b8fa9114,8.75,8.75,305,5/9/2016 6:00:00 AM,SGfVEboRcT1XYitd5qhg7waB219AYdC4mU,True,1,
0ef587c26de744b0e0a2579a472b41c7,0,0,0,5/9/2016 6:00:00 AM,SE15dDyNv4PVAopFuw5gkqZYw6gBzgZNGb,True,1,
0eff9782d1abbed0ee827e4017bbed55,170,170,980666.67,5/9/2016 6:00:00 AM,SJLrxMbBJ7Ag56zdS5SkWWy2hCqENMyYcN,True,1,
0f432451668a4e420b48a2181aaa106b,0,0,0,5/9/2016 6:00:00 AM,S7QvASJTaRDSaqZtHcqL9RDoNBWVNxWPws,True,1,
0f7c96e45e5c88051864ba716f211957,1.25,1.25,12166.67,5/9/2016 6:00:00 AM,SJQeD3i5Fp15v4VbzhtE44naNWjnHiwcoB,True,1,
0f8aded56ee74bf3e64ef964e5fec324,0,0,0,5/9/2016 6:00:00 AM,RzhNaT3KBaDraSfkndU6WaaXCZ3sNDfgvF,True,1,
0f99e5afd0203168572b376126ff09c1,30,30,21333.33,5/9/2016 6:00:00 AM,S2yQ9Fr9eMDqB2b6dnRQodVaEo9jRhnhq9,True,1,
0f9d9d038186b9ce82514dd1379d739e,280,280,32500,5/9/2016 6:00:00 AM,S1n77d7EFZVg7qN5eVcPCwokFTckYPmXyB,True,1,
0fbbe5fede63a87c7f4b19905968ff9c,0,0,70,5/9/2016 6:00:00 AM,SE6LmBPS8BXVXkXU8dYwBC2BdJH173k93L,True,1,
0fc637e3216f1c44a1f91c4b12a78165,0,0,0,5/9/2016 6:00:00 AM,SBzrFpgmsR5xsUVakZiJxpzhRzccE4iFuy,True,1,
0fdb2a509a8cb6ca87a1a6167c86d929,1.25,1.25,280,5/9/2016 6:00:00 AM,SJjgZLFnyCCvTwgCazNxTV8bpg4xNjwcvx,True,1,
10020d6a3e0d44c980ba15ab631ec464,0,0,0,5/9/2016 6:00:00 AM,S4ZBwH3mdzgpYSornJsJPWFZJoi6zsVgV7,True,1,
1004889b624ea9280c901d9c9bd45448,50,50,48000,5/9/2016 6:00:00 AM,SLQKbkhNmWgpLkPhZSrXEvwAfi5kcqH6ii,True,1,
100628150bc92249fc94eeb056a8073e,1.25,1.25,90,5/9/2016 6:00:00 AM,SLmZtqBY3cAEgfzMVNr3mr77R4HvmEkuGi,True,1,
1022caa57752d1ed254a2df1b2881bf5,0,0,0,5/9/2016 6:00:00 AM,SE7tkWpCXP7JXo8TtLj2iPtVzXYLsTFXct,True,1,
106e4c92e6281a135068fd08d841e2b1,0,0,70,5/9/2016 6:00:00 AM,S6cUE1hY46ivqRrE3QSjuJDT5MZVqCisen,True,1,
1092ce0f420fbfed55becc569833b143,0,0,0,5/9/2016 6:00:00 AM,SKsz8MUoifN9WJLDWpr5cS3UEj4ciJwrW9,True,1,
10977de7baa0ae052c02c6c75e2638d3,0,0,90,5/9/2016 6:00:00 AM,SLuKFRfCm4U26ECSTDVZAfuvziFVDNYxsP,True,1,
111380a434e9b61c9cff614f0179aadc,15,15,3320,5/9/2016 6:00:00 AM,S9iDtNTEPtf3RaJGKpTN568mJcgGT3YUD3,True,1,
11320f149f742cef58a1bef1195b4929,120,120,19500,5/9/2016 6:00:00 AM,SFmWnT6y1ghzTn1hFpD69exBiz5bFtRiam,True,1,
115c0345fb3725ca54b895e3011febe4,0,0,0,5/9/2016 6:00:00 AM,S1LKTZwpxKzeuf54Kq4fhRC3HEaex1fFsN,True,1,
119a55c3317899b497b7d86cdf77988f,30,30,50333.33,5/9/2016 6:00:00 AM,SJMs7Gv2d34HLRimHLpwEmCq3UwgvrWLRw,True,1,
11e1f64ea1ab2d83564092ba49716ecd,6.25,6.25,2400,5/9/2016 6:00:00 AM,SC4BGPmoEbmL6p3hQ2dmFdCBQMTUXWAJiR,True,1,
11ebf3fb7219c0c46b6bfcb166144c4a,115,115,114000,5/9/2016 6:00:00 AM,S4f8FfsKekLAKMYLrVFmJ66Mmk639AkSLF,True,1,
11fe6547462a7818f0eb91bec2fc308d,2.5,2.5,265,5/9/2016 6:00:00 AM,S1s5QkhmNmzCTDX57TMvYYdqnsfKtxw9k5,True,1,
1201e07621e49fec58ecbd100dd40ed5,0,0,0,5/9/2016 6:00:00 AM,S43msdkniGCA57hVoMivZXEdf85r7PnWSb,True,1,
122712328881f705a4af2ea74c419969,11.25,11.25,1560,5/9/2016 6:00:00 AM,SC9VSzuUUnWdK8XpkXvddU9mGfAXGgVeoK,True,1,
1227160a21b034c0a0ed0e7593ded1ca,0,0,0,5/9/2016 6:00:00 AM,S2GfKoviWqDmT8umZLnKYeM59PZhj4TGyg,True,1,
123d6590a01ebb7683ba235f1752b7df,0,0,370,5/9/2016 6:00:00 AM,SJkQhbzUaDFUqaw64ztSANaU37kiqLgHG9,True,1,
12a4610731bc1f2c439bc6404d7e6e81,16.25,16.25,20000,5/9/2016 6:00:00 AM,SGJzQmquFbWtP5jkJ4fRMqDnEnHCJTww9R,True,1,
12d8c99e1b7623db14196bfb9bcc7347,2.5,2.5,145,5/9/2016 6:00:00 AM,S6RizLyWqTYHA7Yoqae6SAiGeA4p2z7147,True,1,
12eb51ecd1d57fd90250a3cdf0ccfbbd,35,35,25333.33,5/9/2016 6:00:00 AM,SCwTPnBPbuWMA7fHFKfPL1Lv3hEitfL55W,True,1,
130e72d20ec6c14a4505d9cc2f432621,60,60,107333.33,5/9/2016 6:00:00 AM,Rz4R5ZTXVuU3CcuAqy5gnteGhRV35F3xST,True,1,
131a0a4042a085d83d46d9b0834ac004,80,80,472666.67,5/9/2016 6:00:00 AM,S6f1KYz9Qk27dGLkUfLfEnUzZjR1MvPmVm,True,1,
1325abb911bddd1ebf8e66c0615948e8,170,170,380000,5/9/2016 6:00:00 AM,SBA6fWkLyZfD7UVMj32rb7knULRqivAZTn,True,1,
132dcb97e51d4809e1ad584db82ca7e3,2.5,2.5,630,5/9/2016 6:00:00 AM,SGKGJFbJD8WdyU5rn6tJMoLVakDA971itD,True,1,
1337a73eeb6882008b40f1f002f45852,50,50,11000,5/9/2016 6:00:00 AM,S16tQm3QN45zNEEbYzu6JkB84qKcYftVYA,True,1,
138115988c79ac1a5beb17f45881450e,16.25,16.25,7640,5/9/2016 6:00:00 AM,S6X6aHvnMTYGYoL8vZ5otvfsVBJc7KT2Kk,True,1,
13b7ae6f668e71024ca44cf194d05379,0,0,0,5/9/2016 6:00:00 AM,S1Wh2toarzkUYgmbtRYUkfarQoAGfzfJ2A,True,1,
13ba18d2b5b412d81bd8b8fab698d469,8.75,8.75,710,5/9/2016 6:00:00 AM,SAwMsS2K3LTNoHyky45S69qFn6bV6KnShK,True,1,
13e27dc872044d98b735cde8f4cf215d,0,0,0,5/9/2016 6:00:00 AM,SL8LSrcBEqqK8ZRryxN6quCNcvB5KxwbpV,True,1,
140e68a22508f4a97f38083d60fbea10,0,0,0,5/9/2016 6:00:00 AM,S29AqKXHfFrcoR3fgxoZiPCDEgLrr2XsGK,True,1,
140fcba689c4904beb79f818809bd94e,30,30,32000,5/9/2016 6:00:00 AM,SEfsj9SER66GNyqfRWUpuS5M2bCPSUtxwe,True,1,
14349c695bd9c34acff931dd64be4ba7,0,0,0,5/9/2016 6:00:00 AM,SEBtT2HjphjVqPYnw6QvuStJrBmeYB51w8,True,1,
1440d0588d7308f10134070b9c7cefe9,30,30,17666.67,5/9/2016 6:00:00 AM,RzEjGESbZzxDRpbryAR5FcHzCoPyNZmjH3,True,1,
147191c81c7a5232c1a4f9db5a29938c,0,0,0,5/9/2016 6:00:00 AM,RzPNvbF48tb8pW713HBo6mW2Y2J5ujFawr,True,1,
147a12347a68b5638bb341253395d707,2.5,2.5,670,5/9/2016 6:00:00 AM,SKTUGJjgjDWQpoKwZSUcW4sxgzjoPy39jm,True,1,
148d384e0d6f6371aff21a8fb6b8038e,0,0,0,5/9/2016 6:00:00 AM,S19U6s4BpBzieYRrE7aqUT6R1Si3mYQzBU,True,1,
149fb09c769eead95839a9cc0a6262f6,0,0,0,5/9/2016 6:00:00 AM,RxKbkyTSCLJDjvmbt6sX8Gt7Cfg9wV4eyd,True,1,
14adbec6061584442558a2a371f34217,2.5,2.5,4000,5/9/2016 6:00:00 AM,SEjth5rC2Xfw4EvBdgVmfiU6V21CoWddot,True,1,
14effb8b2bfc55c36797ff0998fc1aac,20,20,6480,5/9/2016 6:00:00 AM,S7PaFikNCHjNi2guspwVwUASFBsuio2g67,True,1,
14fb159a8e45726982a34b33a9121263,2.5,2.5,12666.67,5/9/2016 6:00:00 AM,S7Wyzt6dJP8cHcDzRmsFZzWArBjgRX5SPa,True,1,
150427ff56f4ab81b19bd53075bee76a,22.5,22.5,6240,5/9/2016 6:00:00 AM,S4BpfffDZg9BFWoSmor8zUZjsvDzXKk2Db,True,1,
152c9aceac62700871dd29a7af7ddd12,0,0,0,5/9/2016 6:00:00 AM,RxhtRd56WTKberJEAtmmcfVSQikBAvMiUx,True,1,
1546f3fecc085227b3eaaa87485c9c1d,50,50,15000,5/9/2016 6:00:00 AM,Ry2S6pM3UcpzgNQeX7udJAEYXYTudD6cJ1,True,1,
154ee375de9d845455e79c94e1586f82,265,265,1341428.57,5/9/2016 6:00:00 AM,S7kwSrt84UKMemrsRFLh3sbspd5SPM3reR,True,1,
15547d60f7ba35f8e9c16033be0220f7,10,10,30833.33,5/9/2016 6:00:00 AM,SBM4ygJaPWvsFuHFhtUY4wkrajfkkZZEu1,True,1,
15559ae389dccb272ddaf90d352e9839,13.75,13.75,2280,5/9/2016 6:00:00 AM,S1AZnj2VjUPiK3wd6vcyzTcSBeb3ktfABE,True,1,
15617a4a4408d28b8128c035e86057b6,0,0,0,5/9/2016 6:00:00 AM,SE5ehepuk7penLim4difEe4bArnyyLyiXb,True,1,
157fd6f6689a119e3a1cedc3bdc43f62,2.5,2.5,1840,5/9/2016 6:00:00 AM,S8WhTdUvtHQYjJz6uCKgTeQZFoxKNKVT1V,True,1,
15993c1611265079905df6671f80f3b9,75,75,34666.67,5/9/2016 6:00:00 AM,SJ6Vti7kXyfVdPudbWfPfKmwb4n2LFdGCS,True,1,
15bd6e0e61c424c7fbb33e7648a2a48d,0,0,0,5/9/2016 6:00:00 AM,S79zF85qQN3UgDWR53PzokmJKStsmhUBJe,True,1,
15bfef309d11ed7734fd97d502ed936f,6.25,6.25,19166.67,5/9/2016 6:00:00 AM,RzK74DVRx2XnTCAfjbmhcqK3kF9YexzMrw,True,1,
15ccea0a37e96faa4ffc508679757c96,45,45,5360,5/9/2016 6:00:00 AM,Rz9EyE5pApGs6qLGi1ZtuDifLRTMuajcFL,True,1,
15d94b82e8e502be2f04f137ce2f9b82,30,30,22666.67,5/9/2016 6:00:00 AM,S3DxtxmXxmxHm5b5mMwoVd6GF46EKNGSkb,True,1,
15efa631d2bb3138105677738152abe3,0,0,0,5/9/2016 6:00:00 AM,SK3LAFUvKrnwnGdF59vdyNz7pkyEQMCcwq,True,1,
1614520045f825ae425f57aef3f96856,0,0,0,5/9/2016 6:00:00 AM,SB2XjsANADEVD936r1tmD2BQwd4GHwqGxR,True,1,
1638152dadcac51f8bb71da66dfe092d,1.25,1.25,780,5/9/2016 6:00:00 AM,SGgi9igXYbbwM313TK1GD7iG9EPxR9yR7q,True,1,
16490860e30fdd83853a3796a875b8c1,0,0,105,5/9/2016 6:00:00 AM,RzFiX2E2f3o4R2SWSDVks68PZm2b6qHE9f,True,1,
165ad2457a7b2c0e6d07ddf1647fad9b,0,0,0,5/9/2016 6:00:00 AM,S1K2Lg5dFnFADDeoLRZJijYuc6L9DwZ6Hj,True,1,
16a4a513fbbb77b756173c6d1cf16b44,0,0,0,5/9/2016 6:00:00 AM,SFRkUYimsb2VRh9RxkTMS1tNrwH748SPpB,True,1,
16c480925a62e81b05ec71d7ec937228,1.25,1.25,1240,5/9/2016 6:00:00 AM,RzbrM1JeZ5CPKBKrDUVk5EpFq6Dzx4ojuN,True,1,
16ebeb71246a6294fe6e1bc13ee8b2f9,50,50,1960,5/9/2016 6:00:00 AM,SLMp6JduUCrWJQMtDNKbYrXG3q17Ch6SN1,True,1,
16f1bb63cf4ba12aad97ba2c0a966ac5,0,0,0,5/9/2016 6:00:00 AM,RzWJ8prNXNRYsXd6oXePDvsfhSE2Q6ySz6,True,1,
172855807387c4616d48b2a725d19a0e,0,0,0,5/9/2016 6:00:00 AM,SM34zXEyYWAibcAA3wH4NDVtFE9vNXsGJG,True,1,
173c5239b3b3d305292f9c900abfbd08,690,690,38333.33,5/9/2016 6:00:00 AM,SGAGnXAjZ9TnGATreycpXQgS75w9S59kxu,True,1,
17632277c6f8f92738ffbdbb647d78a3,25,25,11333.33,5/9/2016 6:00:00 AM,S2eBkBfSJbHvwmxF11tyuH4B6czDPfhqJK,True,1,
179f692170c59de6418d80d8ae2ccc2e,0,0,0,5/9/2016 6:00:00 AM,RzxuhcfzDiVfk4kS45nEfZ85uiZMJ3XNFr,True,1,
17e3629bf155f710bd2cf7ffc839fd82,0,0,0,5/9/2016 6:00:00 AM,SFCAR8c9QL4wKxfQ7PD9ZiW2KoCXPEJsCg,True,1,
1819e3c89b51fb09c9d058dfd2a03a39,120,120,65000,5/9/2016 6:00:00 AM,SLW8DLiW8a8Wgz8sRKvjVA2Z34zFKatark,True,1,
185847c94c29dcf72e21b2a5e3be3ae7,3.75,3.75,385,5/9/2016 6:00:00 AM,S2hDVCxKB8AqsfFCTTxp1u95dhQwFkfoYP,True,1,
18b0d506a587aff5d86135fd0527c179,0,0,0,5/9/2016 6:00:00 AM,S5SUk5mUUKUW2CTCksLZDqACne7qAsXhH7,True,1,
18b9aabdebe80a78109550da1aa318ca,20,20,162000,5/9/2016 6:00:00 AM,S8b3qEH3secCuumripdgQvJUmjNLqZL2pi,True,1,
194ce5e1d6ba550968ef705c363a5637,0,0,12.5,5/9/2016 6:00:00 AM,SH8sAsQCb6zNEwwj6V87y311PdxnodTaaS,True,1,
19603745b8fbf54b8019dbf8172fbc45,2.5,2.5,1280,5/9/2016 6:00:00 AM,S5QKNmjKa5hWLRUPAeBvDUR2GNouDneg5c,True,1,
1963a6f109ea770c195a0e1afacd2eba,200,200,14833.33,5/9/2016 6:00:00 AM,S6jYuNcyNt4st5no8hA3MkKtMExTAefTDE,True,1,
196aa3b9a69380f5987809d9efe204a9,0,0,0,5/9/2016 6:00:00 AM,S2aFxwi8sAZCj164JksFnXjboPTT4y8a5L,True,1,
19765ab2b114542ebad1b7e883afbbdb,0,0,0,5/9/2016 6:00:00 AM,RzKudfmHSHzXSd1WsfKmkS7Jaa5CMYJvjN,True,1,
19b47dfccd881935887c107204d879cd,95,95,65000,5/9/2016 6:00:00 AM,S3Y3Dtqg28mtBZJTiNAs3Ut5WS3zqdw64F,True,1,
19b9f06947c50514d15c6b8559f9f41e,0,0,0,5/9/2016 6:00:00 AM,SHSNVdXmQia4m6D3WLbSosNYRce4oHq4u3,True,1,
19c3899086bb35873caff7fa3c96e760,0,0,0,5/9/2016 6:00:00 AM,SCwjKPZVeazrosTJminDrfdCX99Hkd93Bo,True,1,
19eae47b9f77460e740b77e7597e45dd,0,0,0,5/9/2016 6:00:00 AM,SDhU3iAdWkvrMfYPN15ieiMQmLeCZz4snq,True,1,
1a29e516a931148545b18f8819cf49f6,0,0,0,5/9/2016 6:00:00 AM,Rzs33MFs5KqnbNa2vSdmWL5bASYtmnkXdU,True,1,
1a2b07824f541a5d4e200ee02675ea37,0,0,0,5/9/2016 6:00:00 AM,S8VuzXmkAmKDJ1CNDsSvHQBuzQgYjhofuM,True,1,
1a4108a552ab44f14fbfdbaaf2150e9b,1.25,1.25,300,5/9/2016 6:00:00 AM,S8xTsFyFoftt6v4noyQs3LLmAicgwwaf3v,True,1,
1a435bf9d6a16a73a82696cb3332fc94,0,0,0,5/9/2016 6:00:00 AM,S27tX9A22jpAPNvon3HGxXLY1tDfVUmiwo,True,1,
1a4e7f5d650ecd274e33d31df93f6441,7.5,7.5,11333.33,5/9/2016 6:00:00 AM,SBSCU9ZhfZMrssxoUYAbLdAbq1vgvNbbNo,True,1,
1a5628e7c11a108a25d78fba0e6f9d05,0,0,0,5/9/2016 6:00:00 AM,S6gRGc1JKxkDzXt2FAJCbsnX1rZ9TMXT5Y,True,1,
1a5850d306575a1858189efe3d805dcb,165,165,92666.67,5/9/2016 6:00:00 AM,S5fCRA6NQMZ7y5AV9mafbNEHrPRHf955sN,True,1,
1a6f200f1fa33762ec784b6e42e9501f,0,0,0,5/9/2016 6:00:00 AM,SFpRJ2za8DHGHdu5q2PtbJ7hEHBqNPikGU,True,1,
1a71b4906b6c1f3435a82730c4908e14,0,0,940,5/9/2016 6:00:00 AM,S79oNVr37j7hpvkZ6KhLETPDiWyYNBp6aZ,True,1,
1a7c8f7bbe5a14b0c1e205af3bd2d3d5,25,25,7520,5/9/2016 6:00:00 AM,SBKtzpAg7krjQhcbdehkAxrERuMyepTraf,True,1,
1a8309fae79be20b42354b049e392fb3,25,25,4640,5/9/2016 6:00:00 AM,RxJ6Ctk5NuhDcCLLnffdiwyshRuPsENTQq,True,1,
1a9ff0c1853ab668f162e46ce0645954,0,0,0,5/9/2016 6:00:00 AM,RxubneUR6cb1NXEejjntPoLaAWsCNFPaL2,True,1,
1ae18cfa24f0f9f8401c9fafae9075d8,13.75,13.75,15666.67,5/9/2016 6:00:00 AM,Rx2ifE7tV4VtWwbHeyGWWRptiJM6Dadox7,True,1,
1afcefba8f1ba578672038407292ea9e,7.5,7.5,47833.33,5/9/2016 6:00:00 AM,SMAAB2WVWKBVc5wmHz53RqUtDaCT4sT44V,True,1,
1b08ac298d4219f2f0976004eb76ca00,0,0,0,5/9/2016 6:00:00 AM,S7LEJ5g6VL93kLoaHkfH14bAXakKmkfNB6,True,1,
1b3bbaf1efcf1f7ebc1be74dc87cc58b,0,0,0,5/9/2016 6:00:00 AM,SBkABKDb4LUHmCvhQXds5c3TEtRiSqPdaa,True,1,
1b4ae8ac38587e7489a31d4b0943e8b5,0,0,0,5/9/2016 6:00:00 AM,SJyqDXHcA7F7UyveeTRkRCDNFd3aQDy5MZ,True,1,
1b64a079b99c5d4ff89f78e48b9a3108,23.75,23.75,4400,5/9/2016 6:00:00 AM,SH9i3n9iJt8kiHdWMQk8pay6isS1Aj31NG,True,1,
1b904e90da601dd33daa4809b5f88949,5,5,170,5/9/2016 6:00:00 AM,SLEaQiVZ9FV1NkVRTk8g6GhmQFPPCj3QXW,True,1,
1b9f0b1a6da6d1ea7e9febf3aac7d955,30,30,5600,5/9/2016 6:00:00 AM,S3BezNR77QTCcg73YUtLTsP6AowiCh9v94,True,1,
1ba142dffb6123fbff3639e31233b860,0,0,0,5/9/2016 6:00:00 AM,S7N2SbHg5PiMrMgszbJtiYkLhchvcBG4sH,True,1,
1bacdb252f5bef4427383960e930a361,5,5,960,5/9/2016 6:00:00 AM,SAYMEwMpH4RVRHm7eTY6FWXtAQmbv1E5rQ,True,1,
1bb98b973047c1165a3eda52ce22bed5,11.25,11.25,31500,5/9/2016 6:00:00 AM,SCzNLhNdG9iUvSGYXFqHrbKaTgiyeMeuad,True,1,
1be49c02ca4a29416ce707731f36dd8d,0,0,1240,5/9/2016 6:00:00 AM,S6PtTT5WzkjVz6s5zcMi5oDm38KzrAS4KQ,True,1,
1c06c813e8c22596bdbacd414aed0a06,0,0,0,5/9/2016 6:00:00 AM,S4fuwNwrsVVKeiccREZFdSzpPX79gdnjHb,True,1,
1c31f8d16ea9364bbd7a727ff41c6672,50,50,176000,5/9/2016 6:00:00 AM,Ry7h1udhBboW6wvEd1hfGFif6W349sEfft,True,1,
1c6a499687e0bb972e484d16d80bcb48,0,0,200,5/9/2016 6:00:00 AM,SL9srqPPzHaM6vB8SQjBiM1cE5fTNd4Zhq,True,1,
1c8c2b1f11eca54a7f3c6f6f712b2476,0,0,0,5/9/2016 6:00:00 AM,SK4NsfZd9fxGwmTfjW2wDoQzD1DJWZLFje,True,1,
1c96a02add8a9438e50c213582b2ac4b,0,0,0,5/9/2016 6:00:00 AM,S8LiLPddFbx2siAjEseS9fzGcFHR7yNseD,True,1,
1c989ac6008c9cb6621a30ca216ddd71,3.75,3.75,520,5/9/2016 6:00:00 AM,S3bFjUPaXHRJETXj61zdhGW3mQ1saK1XWd,True,1,
1ca9be84f86e27550c0ea2f4b1a9e460,3.75,3.75,16666.67,5/9/2016 6:00:00 AM,S3rMJjwGT3XpyXUehCueizYi8owhNNkuVH,True,1,
1ccc7827dea1d8d82f66d3cdb5876589,0,0,0,5/9/2016 6:00:00 AM,S9QsNwMfo4QjkwFVX7nUGX5NGuE2aorQ2P,True,1,
1cd2a3f69f62a9d3e7d0859c705a1307,0,0,680,5/9/2016 6:00:00 AM,S4Ndo1QXcqKbusSDWYhq1ebJ8DK7uvQoqL,True,1,
1cd7d2b9ea11e593c5043219affc19a6,1.25,1.25,21.25,5/9/2016 6:00:00 AM,S3V7M8yLcx9fBD63PNwARqrJ1PY5JqfAua,True,1,
1ce9f6194ae5c80218affea6d8e3ab7c,0,0,0,5/9/2016 6:00:00 AM,S1ik4gQwajWDDBXKDW244cZd2VJzhZSBzu,True,1,
1d42ccd0e30abc483c40b0f093819109,0,0,0,5/9/2016 6:00:00 AM,S2cEJ3ym1PKFVayzdjc1aq3g9uj4DLVMit,True,1,
1d453fb03ecd1542603bece39b076632,3.75,3.75,990,5/9/2016 6:00:00 AM,SGQwNFyr5pFVUpgVyHrytZxZVRVWieaewV,True,1,
1d6edd6a256cfa93cacd0a881ddc685c,0,0,260,5/9/2016 6:00:00 AM,S9YzRrkuhKf5MRYPS5fjdopwTB5DoNRS6k,True,1,
1d72b12f758e3d388ccc8afd06f5f53b,35,35,3160,5/9/2016 6:00:00 AM,SL3MzUPQzh6MXm3XJ25BhEL6jb5nnLfQCe,True,1,
1d9c3e145d132a8f3cdbbd339409657a,40,40,962000,5/9/2016 6:00:00 AM,S1izr1gNojssabkZcYSzQFxMBDe6CkhDH9,True,1,
1dbb554cdbe8788a9302dd3a51df2ab9,0,0,0,5/9/2016 6:00:00 AM,SKonwngQK1km3xPGLMmEzj9tf85rnjxNVn,True,1,
1df7b196e6e55e495d30091f092d9740,0,0,0,5/9/2016 6:00:00 AM,SCE5DFe5hCj1SS3nUtR7hVCrtdkD37LqmB,True,1,
1df8b2824d4e8928f83aaba03dcf4315,0,0,0,5/9/2016 6:00:00 AM,SHq78UR5abPnUAeEL5z7hqWfKbZ6Qp4X9a,True,1,
1e1b7e99d9b4cd1fffe350b509510de6,0,0,0,5/9/2016 6:00:00 AM,SCyDcftaxtScETqNwF99Sr72spnBoFYE8c,True,1,
1e2a2ba9481ba488e9538e46be50b6f7,0,0,0,5/9/2016 6:00:00 AM,SJ4f5NqWLhDuX91tJwY17DPwYeRM7KFGkD,True,1,
1e4df1ecf35ced1fdd58325470c373da,0,0,640,5/9/2016 6:00:00 AM,SHPnicoFiPaYAARijQL7RxdGMfwJXZAHvH,True,1,
1e6ab09bcbfadf0bf909afc5fe0958bf,1.25,1.25,1280,5/9/2016 6:00:00 AM,SEGsVkjtXTTZLPFqqJVmiaeZSY53Yz4c3j,True,1,
1e8362c1cd991b1118a123d1ff900cc2,0,0,0,5/9/2016 6:00:00 AM,S2wDgbi71nT59sZK3hfHBP2QuwFGqqfgCb,True,1,
1e8ca1be4a6d72557c8aa83492d75f8d,5,5,3960,5/9/2016 6:00:00 AM,SCNTtxqgeXm8iTmTHgdRGcVhGwiaXYF3yT,True,1,
1eaa81070bc0917924f0cff9dde3d835,55,55,35666.67,5/9/2016 6:00:00 AM,SCXVsJEf5FaBfAH9B5ghnJj2rLYU3Mcz3T,True,1,
1ec84c261034683bc8cd0c39185d25ff,0,0,0,5/9/2016 6:00:00 AM,SCNyiq9m5XDCbdr5VUwa2FyABHzHUPiKo1,True,1,
1ee40214f6656ba59ba32830781b3ab7,1.25,1.25,1840,5/9/2016 6:00:00 AM,S6PURMjSgMYVKwVmfLr62X5S6QQ1rpTw7v,True,1,
1f168aca5d3434591a2f0a87d55703a5,40,40,9920,5/9/2016 6:00:00 AM,SArKTnRyTgi1PaRkqZNDwZLZrSjowa3esu,True,1,
1f478b91a3460d0b409e2a43f0f9cb15,0,0,0,5/9/2016 6:00:00 AM,SBuyqW4pAMQF2rxpTcnbKtjvTRPN9arb3H,True,1,
1f4d8215cdc884cc2eee7a7a29301cc2,90,90,362000,5/9/2016 6:00:00 AM,RxLJ86C4cBQmMK4AS69vFBXu7MZBHfkmb2,True,1,
1f5aa4c24e4fe11768afb5c138cbecc1,0,0,0,5/9/2016 6:00:00 AM,SGwg26ctCnBVYwVX8nvEYNo12uojwsDM1K,True,1,
1f65951af61f337be04c8549d3d0e7df,0,0,21.25,5/9/2016 6:00:00 AM,SLJJdR1v5QnVhRYjZVvuLJztb1LTpuDwam,True,1,
1f744e46c328b6fb1e00f8ebc3d5b13c,0,0,0,5/9/2016 6:00:00 AM,SJemnPwGptGBfNEYZ7AobqUQHqzNfbTJzP,True,1,
1f76660396a6c85fff35b16ba550d85d,7.5,7.5,7360,5/9/2016 6:00:00 AM,S2Y1gJ3tshJpkSJMTUZ4YHrnSyRQhagbeq,True,1,
1f830efea6bda965833a08b898bc012e,0,0,0,5/9/2016 6:00:00 AM,S9e3aXuq8TCofzFmQZFMtchhWtCCkm4YCv,True,1,
1fd242b6282049fe4d8039d2f2975e04,45,45,13666.67,5/9/2016 6:00:00 AM,S5v8v2YNJ1FFd2yjg94wiGojhDS5dyp5Vg,True,1,
1fe59b643c1dd00b6df7dc44a9007767,1.25,1.25,60,5/9/2016 6:00:00 AM,S75E89JKG5Hh9BRynLAkJUziBtbRjsa5UJ,True,1,
1fe9fe0c925353b6d618be9fd4845bcf,5,5,26333.33,5/9/2016 6:00:00 AM,S43QaSmmUtj2mrJUTCvNpVz59jrb5Na76G,True,1,
1ff457bcb9860833f66db19b48a3d9f4,0,0,0,5/9/2016 6:00:00 AM,RzvMpfBnPdgNyjrY8qR4GxQSRTUqSeUPiV,True,1,
200636a969a7d5a58075c8329f2abcdc,0,0,0,5/9/2016 6:00:00 AM,SGTX9H5NYqNdETtoSiELMrqozBHu2Hg37U,True,1,
201ad65e01524eea614a5564a0b12db9,0,0,0,5/9/2016 6:00:00 AM,SL153gHtq8h9crJdriK4NXEBPfRSTPQynp,True,1,
202e5a54b5445f140e00b2a27003d32c,0,0,90,5/9/2016 6:00:00 AM,S3UzfVFMT5ReeGkFcdsABwwW59hJhbeGuj,True,1,
20416af8fa5fa56dc283794153d9b39e,1.25,1.25,140,5/9/2016 6:00:00 AM,RyguthqDQP9yWcYymGboCTxZTT95gjf2Zw,True,1,
2042c089317268e3fca0e6451834d9c1,3.75,3.75,6800,5/9/2016 6:00:00 AM,SCu8SwP1t4zgCBP2JKU66JKMxqC8kxDrJK,True,1,
204554164bc62c26f64ae6b6aaf46507,0,0,0,5/9/2016 6:00:00 AM,SKidvANj9ZeyNTUCQ5LSU8DGUUBRTaFbEV,True,1,
2049f5c4c4f3412ea245eb54301c2a00,180,180,567333.33,5/9/2016 6:00:00 AM,S7GXj15wTCFTDNtFJajD5v6puPKW2uy1jc,True,1,
204d178f9b6d4de25297c99fed0ed860,10500,10500,14713960,5/9/2016 6:00:00 AM,SB3WnySUQBEPyFz5Axr6G4TvVnQoK9BWiF,True,1,
